TIMESTAMP,TIMER,JOINTTYPE,xPOSITION,yPOSITION,zPOSITION
16:11:31:0600, 00:00:08.1540411, ElbowRight,0.1511703,0.161137,0.9390886
16:11:31:0610, 00:00:08.1550024, WristRight,0.03002042,0.0573013,0.7822483
16:11:31:0620, 00:00:08.1559780, HandRight,0.07076272,-0.000471078,0.7493517
16:11:31:0630, 00:00:08.1569341, HipLeft,-0.2257216,-0.01934,0.9451207
16:11:31:0640, 00:00:08.1582020, KneeLeft,-0.2962905,-0.4183572,0.9087585
16:11:31:0650, 00:00:08.1593166, AnkleLeft,-0.3490294,-0.7165575,0.8642609
16:11:31:0660, 00:00:08.1604097, FootLeft,-0.3854026,-0.7514824,0.7732623
16:11:31:0680, 00:00:08.1621001, HipRight,-0.01788304,0.008494312,0.9595569
16:11:31:0690, 00:00:08.1636452, KneeRight,0.007668553,-0.3655427,0.7899779
16:11:31:0710, 00:00:08.1647413, AnkleRight,0.02676421,-0.6450744,0.6459222
16:11:31:0771, 00:00:08.1712478, FootRight,0.00222593,-0.6671273,0.5472559
16:11:31:0800, 00:00:08.1736870, HipCenter,-0.1801459,0.1352766,0.9564941
16:11:31:0810, 00:00:08.1748956, Spine,-0.16248,0.1639189,1.003974
16:11:31:0820, 00:00:08.1762511, ShoulderCenter,-0.1792509,0.3617949,0.9819339
16:11:31:0830, 00:00:08.1774405, Head,-0.18794,0.5319975,1.015564
16:11:31:0850, 00:00:08.1785797, ShoulderLeft,-0.3628432,0.3657906,1.123361
16:11:31:0860, 00:00:08.1795667, ElbowLeft,-0.2898072,0.1237882,0.9543554
16:11:31:0870, 00:00:08.1805801, WristLeft,-0.4630042,8.47E-05,0.9619408
16:11:31:0880, 00:00:08.1816041, HandLeft,-0.4728225,-0.05941139,0.9125428
16:11:31:0890, 00:00:08.1825994, ShoulderRight,0.003163156,0.3081025,0.980037
16:11:31:0900, 00:00:08.1836604, ElbowRight,0.1249005,0.15864,0.8592401
16:11:31:0910, 00:00:08.1846285, WristRight,-0.0213764,0.002900422,0.8561581
16:11:31:0920, 00:00:08.1857005, HandRight,-0.009992395,-0.1014613,0.8460842
16:11:31:0930, 00:00:08.1866497, HipLeft,-0.2822388,0.05473071,0.9219179
16:11:31:0941, 00:00:08.1876178, KneeLeft,-0.334453,-0.3031394,0.9182216
16:11:31:0951, 00:00:08.1886105, AnkleLeft,-0.3845726,-0.6466529,0.9003824
16:11:31:0961, 00:00:08.1896168, FootLeft,-0.4250268,-0.6861824,0.8129618
16:11:31:0971, 00:00:08.1905747, HipRight,-0.07932808,0.04949884,0.9687719
16:11:31:0981, 00:00:08.1917678, KneeRight,0.02517615,-0.1950952,0.7350112
16:11:31:0991, 00:00:08.1931962, AnkleRight,-0.09331508,-0.4225793,0.6803709
16:11:31:1011, 00:00:08.1947987, FootRight,-0.1328386,-0.339703,0.7572297
16:11:31:1081, 00:00:08.2024983, HipCenter,-0.2826283,0.09253034,0.9699993
16:11:31:1091, 00:00:08.2035461, Spine,-0.3356667,0.08322839,1.000935
16:11:31:1111, 00:00:08.2046947, ShoulderCenter,-0.3798413,0.2435527,1.109667
16:11:31:1121, 00:00:08.2058550, Head,-0.2347454,0.3436606,1.002676
16:11:31:1131, 00:00:08.2068182, ShoulderLeft,-0.3629442,0.3689879,1.114711
16:11:31:1141, 00:00:08.2078698, ElbowLeft,-0.2876938,0.1384263,0.9289455
16:11:31:1151, 00:00:08.2094020, WristLeft,-0.46787,0.04073238,0.9757987
16:11:31:1165, 00:00:08.2104732, HandLeft,-0.4865784,-0.008461569,0.9183173
16:11:31:1171, 00:00:08.2114383, ShoulderRight,-0.1982379,0.1938803,1.117627
16:11:31:1181, 00:00:08.2123959, ElbowRight,-0.0166955,0.08171587,0.8942574
16:11:31:1191, 00:00:08.2134380, WristRight,-0.243459,0.01421546,0.8428856
16:11:31:1201, 00:00:08.2143495, HandRight,-0.3257981,-0.05164607,0.8438788
16:11:31:1211, 00:00:08.2153565, HipLeft,-0.3204436,0.08086063,0.9306931
16:11:31:1221, 00:00:08.2163590, KneeLeft,-0.5022638,-0.2891457,1.014112
16:11:31:1231, 00:00:08.2173354, AnkleLeft,-0.6247555,-0.5384179,1.05195
16:11:31:1241, 00:00:08.2183273, FootLeft,-0.664806,-0.6313781,1.076073
16:11:31:1251, 00:00:08.2192731, HipRight,-0.1981824,0.03275994,0.9370371
16:11:31:1261, 00:00:08.2202858, KneeRight,0.0526915,-0.1415862,0.7628117
16:11:31:1271, 00:00:08.2214639, AnkleRight,-0.06579997,-0.3690709,0.7081823
16:11:31:1281, 00:00:08.2223701, FootRight,-0.1243382,-0.2962736,0.7829705
16:11:31:1422, 00:00:08.2360359, HipCenter,-0.278046,0.2226811,1.018598
16:11:31:1432, 00:00:08.2370323, Spine,-0.3280355,0.1967321,0.9995529
16:11:31:1442, 00:00:08.2379932, ShoulderCenter,-0.3883011,0.2490099,1.096862
16:11:31:1452, 00:00:08.2389583, Head,-0.2553722,0.3485772,0.9891469
16:11:31:1462, 00:00:08.2399718, ShoulderLeft,-0.3747793,0.3799199,1.087893
16:11:31:1472, 00:00:08.2409788, ElbowLeft,-0.2966028,0.1440726,0.911951
16:11:31:1482, 00:00:08.2426235, WristLeft,-0.4759535,0.04821445,0.9635794
16:11:31:1502, 00:00:08.2440043, HandLeft,-0.5357371,0.01626174,0.9855338
16:11:31:1512, 00:00:08.2449709, ShoulderRight,-0.2066977,0.1993375,1.104823
16:11:31:1522, 00:00:08.2459983, ElbowRight,-0.04834452,0.3008004,0.8799728
16:11:31:1534, 00:00:08.2470088, WristRight,-0.2571318,0.3458865,0.8740159
16:11:31:1542, 00:00:08.2479988, HandRight,-0.2759135,0.2758014,0.8456319
16:11:31:1552, 00:00:08.2489665, HipLeft,-0.2455236,0.2534981,1.055318
16:11:31:1562, 00:00:08.2500007, KneeLeft,-0.4447337,-0.1680733,1.024416
16:11:31:1572, 00:00:08.2509262, AnkleLeft,-0.5548211,-0.4010421,0.9872625
16:11:31:1582, 00:00:08.2520359, FootLeft,-0.5845121,-0.4980025,1.010178
16:11:31:1592, 00:00:08.2531025, HipRight,-0.1611672,0.15287,0.8757142
16:11:31:1602, 00:00:08.2540457, KneeRight,0.136008,-0.01916906,0.8296398
16:11:31:1612, 00:00:08.2550433, AnkleRight,0.01753651,-0.2466154,0.7750285
16:11:31:1622, 00:00:08.2559993, FootRight,-0.09082645,-0.225642,0.8209758
16:11:31:1738, 00:00:08.2677912, HipCenter,-0.1856629,0.180583,0.7425139
16:11:31:1753, 00:00:08.2687673, Spine,-0.1997465,0.1825216,0.7991404
16:11:31:1763, 00:00:08.2701114, ShoulderCenter,-0.1046821,0.3262164,0.8744305
16:11:31:1773, 00:00:08.2712030, Head,0.03614783,0.4039149,0.8594108
16:11:31:1783, 00:00:08.2725986, ShoulderLeft,-0.08791965,0.4559092,0.8679924
16:11:31:1803, 00:00:08.2737355, ElbowLeft,-0.01212873,0.220782,0.6900244
16:11:31:1813, 00:00:08.2749547, WristLeft,-0.2333649,0.3013325,0.8434501
16:11:31:1823, 00:00:08.2762313, HandLeft,-0.3071102,0.3281826,0.8993344
16:11:31:1833, 00:00:08.2774056, ShoulderRight,0.07692127,0.276544,0.8823912
16:11:31:1843, 00:00:08.2784900, ElbowRight,0.2416489,0.373895,0.667179
16:11:31:1853, 00:00:08.2795548, WristRight,0.03257881,0.307173,0.8410453
16:11:31:1873, 00:00:08.2811274, HandRight,-0.03046571,0.3035288,0.7955589
16:11:31:1883, 00:00:08.2827227, HipLeft,-0.2661597,0.1131498,0.7048821
16:11:31:1903, 00:00:08.2838354, KneeLeft,-0.4487617,-0.1725366,1.010999
16:11:31:1913, 00:00:08.2849243, AnkleLeft,-0.3821382,-0.396392,0.8740251
16:11:31:1923, 00:00:08.2860397, FootLeft,-0.363682,-0.2784106,0.8723939
16:11:31:1933, 00:00:08.2871086, HipRight,-0.1750452,0.1223481,0.6540371
16:11:31:1944, 00:00:08.2882165, KneeRight,-0.03750087,0.2497942,0.9291304
16:11:31:1953, 00:00:08.2892775, AnkleRight,-0.155939,0.02241196,0.8745418
16:11:31:1963, 00:00:08.2903789, FootRight,-0.2596573,-0.02683153,0.8416709
16:11:31:2053, 00:00:08.2989998, HipCenter,0,0,0
16:11:31:2074, 00:00:08.3012955, Spine,0,0,0
16:11:31:2094, 00:00:08.3035115, ShoulderCenter,-0.4050883,0.112462,1.019735
16:11:31:2114, 00:00:08.3054904, Head,-0.264275,0.1901515,1.0047
16:11:31:2134, 00:00:08.3068796, ShoulderLeft,-0.3883259,0.2421549,1.013297
16:11:31:2154, 00:00:08.3089219, ElbowLeft,-0.3125775,0.007159755,0.8354281
16:11:31:2164, 00:00:08.3105353, WristLeft,-0.3646564,0.2553661,0.9595155
16:11:31:2174, 00:00:08.3116646, HandLeft,-0.382016,0.3381016,1.005618
16:11:31:2184, 00:00:08.3127638, ShoulderRight,-0.2234849,0.06278963,1.027696
16:11:31:2204, 00:00:08.3138542, ElbowRight,-0.05875731,0.1601406,0.8124983
16:11:31:2214, 00:00:08.3155398, WristRight,0.07188724,0.2657401,0.9300711
16:11:31:2234, 00:00:08.3171509, HandRight,0.1154354,0.3009399,0.9740019
16:11:31:2244, 00:00:08.3185132, HipLeft,0,0,0
16:11:31:2264, 00:00:08.3202773, KneeLeft,-0.1689187,0.08805406,0.4957216
16:11:31:2274, 00:00:08.3215743, AnkleLeft,-0.1023116,-0.1357463,0.3587892
16:11:31:2284, 00:00:08.3226696, FootLeft,-0.1401116,-0.07349293,0.4532863
16:11:31:2304, 00:00:08.3240961, HipRight,0,0,0
16:11:31:2314, 00:00:08.3260743, KneeRight,-0.169166,0.08719604,0.4958001
16:11:31:2334, 00:00:08.3273822, AnkleRight,-0.287575,-0.1401303,0.4412327
16:11:31:2344, 00:00:08.3286467, FootRight,-0.3180863,-0.08695981,0.5435849
16:11:31:2414, 00:00:08.3350320, HipCenter,0,0,0
16:11:31:2424, 00:00:08.3359590, Spine,0,0,0
16:11:31:2434, 00:00:08.3369052, ShoulderCenter,-0.4042009,0.1238783,1.005341
16:11:31:2445, 00:00:08.3379473, Head,-0.2634037,0.2015589,0.9902906
16:11:31:2455, 00:00:08.3389317, ShoulderLeft,-0.3874385,0.2535711,0.9989031
16:11:31:2465, 00:00:08.3399655, ElbowLeft,-0.3117326,0.0187076,0.8211326
16:11:31:2475, 00:00:08.3409914, WristLeft,-0.4061578,0.2067197,0.9547343
16:11:31:2485, 00:00:08.3425210, HandLeft,-0.382167,0.3090595,0.9566558
16:11:31:2495, 00:00:08.3436009, ShoulderRight,-0.2225976,0.07420593,1.013302
16:11:31:2505, 00:00:08.3446011, ElbowRight,-0.05786996,0.1715569,0.7981189
16:11:31:2519, 00:00:08.3457685, WristRight,0.06559452,0.2645766,0.9310166
16:11:31:2525, 00:00:08.3467676, HandRight,0.05998101,0.3416965,0.9233202
16:11:31:2535, 00:00:08.3477735, HipLeft,0,0,0
16:11:31:2545, 00:00:08.3487850, KneeLeft,-0.1705415,0.09236226,0.4940132
16:11:31:2555, 00:00:08.3497992, AnkleLeft,-0.1039505,-0.1313835,0.3571223
16:11:31:2565, 00:00:08.3508172, FootLeft,-0.1603077,-0.08771803,0.4527177
16:11:31:2575, 00:00:08.3518450, HipRight,0,0,0
16:11:31:2585, 00:00:08.3528486, KneeRight,-0.1707252,0.09210018,0.4939962
16:11:31:2595, 00:00:08.3538416, AnkleRight,-0.2891053,-0.1351706,0.4394499
16:11:31:2605, 00:00:08.3548437, FootRight,-0.3198354,-0.08164785,0.5414905
16:11:31:2726, 00:00:08.3669848, HipCenter,0,0,0
16:11:31:2735, 00:00:08.3679594, Spine,0,0,0
16:11:31:2745, 00:00:08.3688879, ShoulderCenter,0,0,0
16:11:31:2755, 00:00:08.3699496, Head,-0.102609,0.04895619,0.3130848
16:11:31:2765, 00:00:08.3708898, ShoulderLeft,0,0,0
16:11:31:2775, 00:00:08.3718477, ElbowLeft,-0.1149638,0.07305513,0.2966693
16:11:31:2785, 00:00:08.3727871, WristLeft,-0.2155865,0.1806943,0.530737
16:11:31:2795, 00:00:08.3737707, HandLeft,-0.1915956,0.2830341,0.5326585
16:11:31:2805, 00:00:08.3748397, ShoulderRight,0,0,0
16:11:31:2826, 00:00:08.3763900, ElbowRight,-0.1110198,0.1006522,0.288885
16:11:31:2836, 00:00:08.3774121, WristRight,-0.230666,0.1405518,0.5343781
16:11:31:2846, 00:00:08.3784814, HandRight,-0.2103863,0.2435137,0.5407231
16:11:31:2856, 00:00:08.3794533, HipLeft,0,0,0
16:11:31:2866, 00:00:08.3804936, KneeLeft,0,0,0
16:11:31:2876, 00:00:08.3815093, AnkleLeft,-0.1450492,0.09797145,0.3435404
16:11:31:2886, 00:00:08.3824985, FootLeft,-0.1989651,0.106304,0.4495826
16:11:31:2896, 00:00:08.3834885, HipRight,0,0,0
16:11:31:2906, 00:00:08.3844533, KneeRight,0,0,0
16:11:31:2916, 00:00:08.3854308, AnkleRight,-0.1297007,0.1032008,0.3487455
16:11:31:2926, 00:00:08.3863835, FootRight,-0.1865597,0.1111074,0.4532722
16:11:31:3046, 00:00:08.3983105, HipCenter,0,0,0
16:11:31:3056, 00:00:08.3992590, Spine,0,0,0
16:11:31:3066, 00:00:08.4002075, ShoulderCenter,0,0,0
16:11:31:3076, 00:00:08.4012235, Head,-0.1034383,0.05117667,0.3121041
16:11:31:3086, 00:00:08.4021675, ShoulderLeft,0,0,0
16:11:31:3096, 00:00:08.4031598, ElbowLeft,-0.1169271,0.0743317,0.2954023
16:11:31:3106, 00:00:08.4046289, WristLeft,-0.22131,0.1811787,0.5282568
16:11:31:3117, 00:00:08.4054660, HandLeft,-0.1973192,0.2835186,0.5301784
16:11:31:3126, 00:00:08.4064561, ShoulderRight,0,0,0
16:11:31:3136, 00:00:08.4075137, ElbowRight,0,0,0
16:11:31:3146, 00:00:08.4088258, WristRight,-0.1296401,0.03894929,0.2829087
16:11:31:3166, 00:00:08.4102534, HandRight,-0.1375597,0.1162187,0.2806846
16:11:31:3176, 00:00:08.4112155, HipLeft,0,0,0
16:11:31:3186, 00:00:08.4122044, KneeLeft,0,0,0
16:11:31:3197, 00:00:08.4132370, AnkleLeft,-0.150262,0.09751394,0.3411257
16:11:31:3207, 00:00:08.4142199, FootLeft,-0.2034867,0.1098708,0.4471245
16:11:31:3217, 00:00:08.4151839, HipRight,0,0,0
16:11:31:3227, 00:00:08.4161712, KneeRight,0,0,0
16:11:31:3237, 00:00:08.4172020, AnkleRight,-0.1331353,0.1022219,0.3475992
16:11:31:3247, 00:00:08.4181226, FootRight,-0.1917206,0.1098248,0.451191
16:11:31:3407, 00:00:08.4342800, HipCenter,0,0,0
16:11:31:3417, 00:00:08.4353965, Spine,0,0,0
16:11:31:3427, 00:00:08.4364511, ShoulderCenter,0,0,0
16:11:31:3437, 00:00:08.4375978, Head,-0.1039712,0.06297164,0.3084278
16:11:31:3447, 00:00:08.4386974, ShoulderLeft,0,0,0
16:11:31:3457, 00:00:08.4399154, ElbowLeft,-0.1123559,0.1011754,0.288065
16:11:31:3467, 00:00:08.4412192, WristLeft,-0.2115239,0.2325076,0.5110691
16:11:31:3487, 00:00:08.4424350, HandLeft,-0.187533,0.3348475,0.5129907
16:11:31:3497, 00:00:08.4436101, ShoulderRight,0,0,0
16:11:31:3507, 00:00:08.4447821, ElbowRight,0,0,0
16:11:31:3517, 00:00:08.4460957, WristRight,-0.1256459,0.07001632,0.2782275
16:11:31:3537, 00:00:08.4472277, HandRight,-0.1113582,0.1463965,0.2778162
16:11:31:3547, 00:00:08.4483570, HipLeft,0,0,0
16:11:31:3557, 00:00:08.4494984, KneeLeft,0,0,0
16:11:31:3568, 00:00:08.4506180, AnkleLeft,-0.1582067,0.102955,0.3351439
16:11:31:3578, 00:00:08.4517564, FootLeft,-0.2098171,0.1248865,0.4403897
16:11:31:3588, 00:00:08.4528533, HipRight,0,0,0
16:11:31:3598, 00:00:08.4539622, KneeRight,0,0,0
16:11:31:3618, 00:00:08.4552656, AnkleRight,-0.1418593,0.1154151,0.3388477
16:11:31:3628, 00:00:08.4564271, FootRight,-0.1945472,0.1432538,0.4421448
16:11:36:0268, 00:00:13.1209551, HipCenter,0.08067843,-0.09076232,1.829132
16:11:36:0288, 00:00:13.1232621, Spine,0.07472882,-0.02647888,1.912672
16:11:36:0319, 00:00:13.1258459, ShoulderCenter,0.09140339,0.4246281,2.01094
16:11:36:0348, 00:00:13.1284788, Head,0.09315658,0.6401682,2.093874
16:11:36:0368, 00:00:13.1305502, ShoulderLeft,-0.02206693,0.2373131,1.840731
16:11:36:0388, 00:00:13.1327228, ElbowLeft,-0.1565891,-0.03713701,1.783293
16:11:36:0408, 00:00:13.1353776, WristLeft,-0.2179053,-0.2828901,1.829913
16:11:36:0438, 00:00:13.1377620, HandLeft,-0.213082,-0.3418551,1.849227
16:11:36:0458, 00:00:13.1397069, ShoulderRight,0.2320357,0.2493078,1.880049
16:11:36:0488, 00:00:13.1428397, ElbowRight,0.3649921,-0.02773624,1.859398
16:11:36:0508, 00:00:13.1452804, WristRight,0.3602678,-0.2820053,1.901748
16:11:36:0578, 00:00:13.1515456, HandRight,0.3535422,-0.3518136,1.911841
16:11:36:0589, 00:00:13.1530895, HipLeft,0.02237061,-0.1479908,1.796366
16:11:36:0609, 00:00:13.1546497, KneeLeft,-0.06382945,-0.5020903,1.870839
16:11:36:0619, 00:00:13.1560434, AnkleLeft,-0.07696918,-0.8414345,1.857635
16:11:36:0639, 00:00:13.1574181, FootLeft,-0.06818153,-0.8925894,1.769024
16:11:36:0649, 00:00:13.1588265, HipRight,0.1367168,-0.1425931,1.819938
16:11:36:0659, 00:00:13.1603100, KneeRight,0.1409077,-0.48759,1.789453
16:11:36:0679, 00:00:13.1617452, AnkleRight,0.109316,-0.8504205,1.693551
16:11:36:0689, 00:00:13.1631536, FootRight,0.1161443,-0.8748018,1.594028
16:11:36:0719, 00:00:13.1656577, HipCenter,0.07656386,-0.09446321,1.84913
16:11:36:0729, 00:00:13.1676967, Spine,0.0693763,-0.03075853,1.931905
16:11:36:0749, 00:00:13.1689189, ShoulderCenter,0.08642167,0.4161225,2.02765
16:11:36:0771, 00:00:13.1711323, Head,0.08314936,0.6265603,2.129786
16:11:36:0819, 00:00:13.1754318, ShoulderLeft,-0.03054504,0.2281125,1.858282
16:11:36:0830, 00:00:13.1770501, ElbowLeft,-0.1636948,-0.04211205,1.796398
16:11:36:0839, 00:00:13.1783233, WristLeft,-0.2229263,-0.2867656,1.845357
16:11:36:0859, 00:00:13.1796652, HandLeft,-0.2165514,-0.347225,1.862805
16:11:36:0869, 00:00:13.1816936, ShoulderRight,0.2219735,0.2433514,1.903611
16:11:36:0889, 00:00:13.1827916, ElbowRight,0.3566655,-0.03143463,1.894292
16:11:36:0899, 00:00:13.1839210, WristRight,0.3531216,-0.2812116,1.950242
16:11:36:0909, 00:00:13.1849619, HandRight,0.3398628,-0.3526307,1.975492
16:11:36:0919, 00:00:13.1860679, HipLeft,0.01885346,-0.1524963,1.812348
16:11:36:0934, 00:00:13.1871629, KneeLeft,-0.05657383,-0.5410047,1.906776
16:11:36:0939, 00:00:13.1882801, AnkleLeft,-0.09660333,-0.8695346,1.886436
16:11:36:0949, 00:00:13.1894567, FootLeft,-0.09270962,-0.9193258,1.797275
16:11:36:0970, 00:00:13.1905452, HipRight,0.1321566,-0.1461904,1.84426
16:11:36:0980, 00:00:13.1917342, KneeRight,0.1251249,-0.5790519,1.78926
16:11:36:0990, 00:00:13.1928375, AnkleRight,0.12016,-0.8846807,1.729814
16:11:36:1000, 00:00:13.1939514, FootRight,0.1332069,-0.9169301,1.633721
16:11:36:1020, 00:00:13.1954749, HipCenter,0.07042864,-0.1003297,1.884865
16:11:36:1030, 00:00:13.1967077, Spine,0.06114122,-0.03925826,1.96886
16:11:36:1040, 00:00:13.1977703, ShoulderCenter,0.07043589,0.4022085,2.073885
16:11:36:1050, 00:00:13.1988033, Head,0.02909874,0.6165342,2.160049
16:11:36:1060, 00:00:13.1998715, ShoulderLeft,-0.04389874,0.2151019,1.893652
16:11:36:1070, 00:00:13.2009057, ElbowLeft,-0.1717368,-0.05282053,1.830256
16:11:36:1083, 00:00:13.2021917, WristLeft,-0.2329173,-0.2958528,1.875106
16:11:36:1100, 00:00:13.2034865, HandLeft,-0.2286697,-0.3583257,1.890525
16:11:36:1110, 00:00:13.2045792, ShoulderRight,0.2103908,0.2355476,1.945011
16:11:36:1141, 00:00:13.2076414, ElbowRight,0.3488935,-0.02758245,1.936563
16:11:36:1160, 00:00:13.2098967, WristRight,0.3411837,-0.2719446,2.002559
16:11:36:1170, 00:00:13.2108606, HandRight,0.32932,-0.3494221,2.037697
16:11:36:1180, 00:00:13.2121731, HipLeft,0.01309425,-0.1602586,1.845332
16:11:36:1190, 00:00:13.2132013, KneeLeft,-0.05854359,-0.5515803,1.920655
16:11:36:1200, 00:00:13.2141713, AnkleLeft,-0.08666316,-0.9003867,1.912043
16:11:36:1210, 00:00:13.2151322, FootLeft,-0.07840747,-0.9552878,1.823817
16:11:36:1220, 00:00:13.2162808, HipRight,0.1275755,-0.1512277,1.878672
16:11:36:1230, 00:00:13.2172331, KneeRight,0.1250355,-0.5811757,1.794446
16:11:36:1240, 00:00:13.2183028, AnkleRight,0.1231475,-0.9007431,1.711903
16:11:36:1250, 00:00:13.2192875, FootRight,0.13798,-0.9268462,1.612079
16:11:36:1272, 00:00:13.2210036, HipCenter,0.06485245,-0.1084998,1.913
16:11:36:1280, 00:00:13.2223021, Spine,0.05386073,-0.0467782,1.996096
16:11:36:1290, 00:00:13.2232948, ShoulderCenter,0.06059957,0.3953178,2.097311
16:11:36:1300, 00:00:13.2242984, Head,0.0433219,0.61112,2.190398
16:11:36:1310, 00:00:13.2253095, ShoulderLeft,-0.04652524,0.2096322,1.924566
16:11:36:1320, 00:00:13.2262958, ElbowLeft,-0.1797502,-0.06858686,1.859626
16:11:36:1331, 00:00:13.2274523, WristLeft,-0.2426042,-0.3133427,1.897812
16:11:36:1341, 00:00:13.2284997, HandLeft,-0.239382,-0.3639622,1.913131
16:11:36:1351, 00:00:13.2295313, ShoulderRight,0.2030126,0.2297954,1.978656
16:11:36:1371, 00:00:13.2306074, ElbowRight,0.3407956,-0.03735544,1.974605
16:11:36:1381, 00:00:13.2316895, WristRight,0.3374588,-0.2831164,2.038394
16:11:36:1391, 00:00:13.2326667, HandRight,0.3266475,-0.3480303,2.071058
16:11:36:1401, 00:00:13.2338920, HipLeft,0.009245553,-0.1678412,1.871726
16:11:36:1412, 00:00:13.2351055, KneeLeft,-0.0678224,-0.6026028,1.950141
16:11:36:1431, 00:00:13.2369647, AnkleLeft,-0.08317588,-0.9119519,1.935215
16:11:36:1486, 00:00:13.2423747, FootLeft,-0.07190433,-0.9669454,1.847629
16:11:36:1491, 00:00:13.2438982, HipRight,0.1212237,-0.1594777,1.911049
16:11:36:1511, 00:00:13.2449132, KneeRight,0.1200062,-0.5293559,1.844843
16:11:36:1521, 00:00:13.2459213, AnkleRight,0.1640919,-0.8704517,1.638102
16:11:36:1531, 00:00:13.2469657, FootRight,0.1843173,-0.8719979,1.536067
16:11:36:1551, 00:00:13.2486527, HipCenter,0.05386058,-0.1271456,1.94487
16:11:36:1561, 00:00:13.2497383, Spine,0.04135019,-0.06527583,2.028211
16:11:36:1571, 00:00:13.2510666, ShoulderCenter,0.04523412,0.3787275,2.132193
16:11:36:1581, 00:00:13.2518376, Head,0.005187947,0.5833838,2.242631
16:11:36:1591, 00:00:13.2527922, ShoulderLeft,-0.06571326,0.1961594,1.957486
16:11:36:1601, 00:00:13.2538248, ElbowLeft,-0.1891165,-0.08230585,1.890408
16:11:36:1611, 00:00:13.2547832, WristLeft,-0.2513731,-0.3198323,1.928777
16:11:36:1621, 00:00:13.2557146, HandLeft,-0.2475303,-0.3756675,1.944906
16:11:36:1631, 00:00:13.2566163, ShoulderRight,0.1713564,0.2255021,2.016841
16:11:36:1631, 00:00:13.2575848, ElbowRight,0.3313718,-0.04251024,2.009346
16:11:36:1641, 00:00:13.2584970, WristRight,0.3370594,-0.2832532,2.065908
16:11:36:1651, 00:00:13.2594138, HandRight,0.3229396,-0.3758066,2.129199
16:11:36:1661, 00:00:13.2603766, HipLeft,0.000948225,-0.1873725,1.901882
16:11:36:1671, 00:00:13.2613931, KneeLeft,-0.06938726,-0.6123942,1.962533
16:11:36:1681, 00:00:13.2622687, AnkleLeft,-0.08041634,-0.9329178,1.977084
16:11:36:1691, 00:00:13.2632127, FootLeft,-0.06636177,-0.9973706,1.898548
16:11:36:1701, 00:00:13.2641464, HipRight,0.1086638,-0.1745761,1.944127
16:11:36:1712, 00:00:13.2651610, KneeRight,0.1294148,-0.5934883,1.844669
16:11:36:1722, 00:00:13.2662639, AnkleRight,0.1456009,-0.9202478,1.748296
16:11:36:1736, 00:00:13.2675371, FootRight,0.1658164,-0.941646,1.650046
16:11:36:1802, 00:00:13.2749460, HipCenter,0.04437387,-0.1347252,1.971111
16:11:36:1822, 00:00:13.2764669, Spine,0.03382039,-0.07418117,2.05505
16:11:36:1842, 00:00:13.2782068, ShoulderCenter,0.02838951,0.3666165,2.162741
16:11:36:1852, 00:00:13.2792829, Head,0.00259408,0.5766617,2.250157
16:11:36:1872, 00:00:13.2807332, ShoulderLeft,-0.08355843,0.1763817,1.986047
16:11:36:1882, 00:00:13.2817674, ElbowLeft,-0.2010573,-0.1008082,1.920126
16:11:36:1892, 00:00:13.2829273, WristLeft,-0.2605542,-0.3301835,1.969066
16:11:36:1902, 00:00:13.2843444, HandLeft,-0.2629349,-0.3938977,1.993095
16:11:36:1922, 00:00:13.2859733, ShoulderRight,0.1579466,0.2151002,2.037235
16:11:36:1932, 00:00:13.2872246, ElbowRight,0.3186648,-0.04326307,2.040422
16:11:36:1942, 00:00:13.2884260, WristRight,0.3209009,-0.2700718,2.119032
16:11:36:1962, 00:00:13.2903702, HandRight,0.3065763,-0.3319457,2.167156
16:11:36:1982, 00:00:13.2926659, HipLeft,-0.007576295,-0.1968591,1.925662
16:11:36:2002, 00:00:13.2939213, KneeLeft,-0.07852148,-0.6273589,1.998031
16:11:36:2012, 00:00:13.2951859, AnkleLeft,-0.07825252,-0.9433025,2.000124
16:11:36:2022, 00:00:13.2962880, FootLeft,-0.06622547,-1.002167,1.918345
16:11:36:2032, 00:00:13.2972799, HipRight,0.099546,-0.1813276,1.971966
16:11:36:2042, 00:00:13.2982866, KneeRight,0.09821337,-0.6067473,1.875788
16:11:36:2052, 00:00:13.2993313, AnkleRight,0.09720033,-0.9301388,1.784001
16:11:36:2062, 00:00:13.3002809, FootRight,0.109631,-0.9526116,1.685828
16:11:36:2163, 00:00:13.3098919, HipCenter,0.03194826,-0.1369578,2.011401
16:11:36:2173, 00:00:13.3111383, Spine,0.02008194,-0.07723121,2.093491
16:11:36:2183, 00:00:13.3122072, ShoulderCenter,0.0124904,0.3560607,2.193708
16:11:36:2193, 00:00:13.3131954, Head,-0.02450893,0.5618678,2.27424
16:11:36:2203, 00:00:13.3144531, ShoulderLeft,-0.1166434,0.1572882,2.01843
16:11:36:2217, 00:00:13.3155077, ElbowLeft,-0.2105191,-0.1075524,1.949749
16:11:36:2233, 00:00:13.3169802, WristLeft,-0.2671116,-0.3337962,1.989867
16:11:36:2253, 00:00:13.3190060, HandLeft,-0.270945,-0.4007198,2.022115
16:11:36:2263, 00:00:13.3201738, ShoulderRight,0.1423692,0.2039502,2.078006
16:11:36:2273, 00:00:13.3214606, ElbowRight,0.3077304,-0.05627581,2.08227
16:11:36:2283, 00:00:13.3226772, WristRight,0.3110518,-0.2814862,2.149047
